Categories,ProductName,Price,Ingredients,NutritionalFacts,Illness,,,,,,,,,,,,,,,,,,,,
Beverages,ZamboTropicalKalamansiDrinkJuice 500-ml,35,"Water, Kalamansi Concentrate, Ascorbic Acid, Potassium Sorbate","Calories(116), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.055g), TCarbs(42g), DietFbr(0g),  Tsugar(39g), Protein(0g), VitA(0%), VitC(4%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,VitaMilkEnergy 300-ml,24,"Water, Whole Soybean (10%), Sugar Purple Brown, Rice MIlk, Barley Milk Palm Oill, Malt Extract Black Sesame, Nature-Identical Flavour, Vitamin  complex and MInerals Consisting of Vitamin D-Biotine (Pyrodoxine Hydrochloride Folic Acid, Niacinamide , Ribofiavir, Vitamin C, Vitamin D2, Vitamin A, Acetate (INS 407), Allergen information (The product contains sobeans barley and barley malt extract)","Calories(216), TotalFat(6g), SatFat(2.6g), TransFat(9g), Cholesterol(0g), Sodium(0.149g), TCarbs(25g), DietFbr(1g),  Tsugar(21g), Protein(7.8g), VitA(0%), VitB1(0.0003%), VitB2(0.0003%), VitB6(0%), VitD(0%), VitE(0%), Magnesium(0%), Calcium(0.051%), Iron(0.0017%), Folate(0.105g), Niacin(6%), Folic Acid(0%), Iodine(0.051g)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,VitaMilkStrawberry 300-ml,24,"Water, Whole Soybeans, Sugar, Pam Oil, Maltodextrin, Vitamin Complex and Minerals (Consisting of Vit. C, Inositol, Vit E, Calcium-d-Pantothenate, Vit B1, B2, B3, B9, B6, biotin, Vit A, Vit D2, Vit B12, Iron, Iodine), Beta-Carotene, Nature Identical Flavour, Carrageenan as Stabilizer (INS 407), Mono and Diglycerides as emulsifier (INS 471), Allergen Information ( This product contains soybeans, manufactured in equipment that processes barley malt extract and milk","Calories(200), TotalFat(3.5g), Monounsaturated (0.72g), Polyunsaturated(1g), SatFat(1.5g), TransFat(0g), Cholesterol(0g), Sodium(0.16g), TCarbs(32g), DietFbr(0g),  Tsugar(31g), Protein(8g), VitA(27%), VitB1(25%), VitB2(23%), Calcium(5%), Iron(15%), Omega3 (0.11g),Omega6(0.85g), Omega9(0.68g) ",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,VitaMilkDoubleChocoShake 300-ml,24,"Water, Whole Soybeans, Sugar, Malt Extract, Cocoa Powder, Nature0identical Flavor, Mono- and Diglycerides as Emulsifier, Carrageenan as Stabilzier, Vitamins and Minirals (Consisting of Vitamin D-Fiber, Vitamin B6, Vitamin B9, Vitamin B3, Vitamin B2, Vitamin B1, Vitamin B12, Vitamin B5, Vitamin E, Vitamin C, Vitamin D, Vitamin A, Iron and Iodine), Allergen information (The product contains soybeans and barely malt extract manufactured in equipment that proceses milk)","Calories(250), TotalFat(6g), SatFat(1g), TransFat(0g), Cholesterol(0g), Sodium(0.16g), TCarbs(31g), DietFbr(1g),  Tsugar(27g), Protein(10g), VitA(23%), VitB1(17%), VitB2(23%), VitB6(15%), VitD(49%), VitE(17%), Magnesium(33%), Calcium(7%), Iron(25%), Niacin(6%), Folic Acid(24%), Iodine(34%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,GreatTasteChocolateMocha 200-ml,41,"Water, Sugar, Creamer [Glucose Syrup, Hydrogenated Vegetable Fat (Palm), Acidity Regulations (Dipotassium Phosphate, Sodium Citrate), Caseinate, Emulsifiers (Mono- and Diglycerides of Fatty Acids, Diacetyl Tartaric Acid Ester of Mono-and Diglycerides and Sodium Stearoyl Lactylate), Stabilizer (Modified Starch), Anti Caking Agent (Silicon Dioxide), Swetener (Sucralose), Color (Riboflavin)], Coffee, Cocoa, Artificial Flavors, Stabilizers (Gellan Gum, Carrageenan), Emulsifier (Mono- and Diglycerides of Fatty Acids), and Iodized Salt","Calories(140), TotalFat(3.5g), SatFat(3.5g), TransFat(0g), Cholesterol(0g), Sodium(0.07g), TCarbs(27g), DietFbr(0g),  Tsugar(20g), Protein(0g), VitA(0%), VitC(0%),  Calcium(2%), Iron(2%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
Beverages,GreatTasteVanillaLatte 200-ml,41,"Water, Sugar, Creamer [Glucose Syrup, Hydrogenated Vegetable Fat (Palm), Acidity Regulations (Dipotassium Phosphate, Sodium Citrate), Caseinate, Emulsifiers (Mono- and Diglycerides of Fatty Acids, Diacetyl Tartaric Acid Ester of Mono-and Diglycerides and Sodium Stearoyl Lactylate), Stabilizer (Modified Starch), Anti Caking Agent (Silicon Dioxide), Swetener (Sucralose), Color (Riboflavin)], Coffee, Cocoa, Artificial Flavors, Stabilizers (Gellan Gum, Carrageenan), Emulsifier (Mono- and Diglycerides of Fatty Acids), and Iodized Salt","Calories(130), TotalFat(4g), SatFat(4g), TransFat(0g), Cholesterol(0g), Sodium(0.035g), TCarbs(24g), DietFbr(0g),  Tsugar(19g), Protein(0g), VitA(0%), VitC(0%),  Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
Beverages,NestleChuckieChocolateyBuddy 180-ml,45,"Water, Skimmed Milk Powder, Sugar Vegetable Oil, Cocoa Powder, Minerals (Calcium, Iron, Znc), Stabilizers (MMC, Carrageenan, Cellulosegel), Thickener (Modified Starch), Flavors (Milk), emulsifier (Mono- and Diglycerides of Fatty Acids), Acidity Regulator 9Disodium Phosphate), Vitamins (B1, A, D), Sweetener (Sucralose), Caramel Color ","Calories(123), TotalFat(4.3g), SatFat(2.2g), TransFat(0.05g), Cholesterol(0.003g), Sodium(0.103g), TCarbs(16g), DietFbr(0.9g),  Tsugar(13.3g), Protein(5g), VitA(15%), VitB1(16%), VitD(30%), Calcium(40%), Phosphorous(35%), Iron(0%), Zinc(15%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,SanestEdibleBirdsNestDrinkSilver 190-ml,45,"Water, Edible-nest Swiftlet nest Fibers, Stabilizer (E406), Sweeteneers (E950, E951), Artifical Bird's Nest Flavor","Calories(00), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(1g), DietFbr(0g),  Tsugar(0g), Protein(0.2g), VitA(0%), VitC(0%),  Calcium(0%), Iron(0%)",Respiratory Infections,,,,,,,,,,,,,,,,,,,,
Beverages,SanestEdibleBirdsNestDrinkGold 190-ml,45,"Water, Sugar, Edible-Nest Swiftlet Nest Fibers, Stabilizer (E406), Artifical Bird's Nest Flavor","Calories(60), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(15g), DietFbr(0g),  Tsugar(15g), Protein(0.2g), VitA(0%), VitC(0%),  Calcium(0%), Iron(0%)",Respiratory Infections,,,,,,,,,,,,,,,,,,,,
Beverages,B'lueZ-RoPhineappleYogurtFlavourDrink 320-ml,50,"Water, Artificial Flavours, Acidity Regulators (CitricAcid, Glacial Acetic Acid), Sweetener (Steviol Glycosides), Vitamin Premix (VitaminB3, VitaminB6, VitaminB12)","Calories(0), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0g), TCarbs(0g), DietFbr(0g),  Tsugar(0g), Protein(0g),  VitB3(9%),  VitB6(12%), VitB12(8%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,ZestORootBeer 330-ml,29,"Carbonated Water, Refined Sugar, Nature Identical Rootbeer Flavor, Caramel Color (Food Color), Sodium Carboxymethyl Cellulose (Stabilizer), Sodium Benzoate (Preservative), Citric Acid (Acid Regulator), Sweeteners (AcesulfamePotassium and Sucralose)","Calories(90), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.025g), TCarbs(23g), DietFbr(0g),  Tsugar(23g), Protein(0g)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,KopikoLuckyDayCoffee 180-ml,23,"Water, Brewed Espresso Coffee [Water, Coffee Bean (3.1%) (26.554%), Sugar (5.918%), Skimmed Milk Powder (3.92), fully Hydrogenated Vegetable Oil (coconut), Anhydrous Milk Fat, Stabilizer (Carrageenan), Caramel Color(INS1500), Acidity regulator (Sodium Bicarbonate), Artificial Coffee flavor, Emulsifier (Sucrose Esters of Fatty acids), Salt, Stabilizers, (Dipotassium Phosphate, Sodium Tripolyphosphate), Sweetener (Acesulfame K (As Permitted Non-Nutritive Sweetening Substance))","Calories(130), TotalFat(3g), SatFat(3g), TransFat(0g), Cholesterol(0g), Sodium(0.104g), TCarbs(24g), DietFbr(9g),  Tsugar(7g), Protein(2g), VitA(0%), VitC(0%),  Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
Beverages,ZestOChoc-OChocolateMilkDrink 180-ml,21,"Water, Whole Milk Powder, refined Sugar, Milkfat, Cocoa Powder, Carrageenan (Stabilizer), Mono-di-glycerides, (Emulsifier), Iodized Salt, Vanillin, Vitamin Premix (Niacin, Vitamin A, Vitamin D, Vitamin B2, Vitamin B6, Vitamin B1), Natural and Artificial Chocolate Flavors, Permitted Food Colors (Including Tartanized)","Calories(144), TotalFat(4.5g), SatFat(3.5g), TransFat(0g), Cholesterol(0.014g), Sodium(0.125g), TCarbs(22g), DietFbr(0g),  Tsugar(20g), Protein(4.0g), VitA(29%), Thiamine(43%), Riboflavin(60%), Niacin(38%), VitD(46%),  Calcium(16%), Iron(8%) Phosphorus (16%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,DutchMillStrawberryMilk 180-ml,22,"Yoghurt (Fresh Milk, Water, Skim Milk Powder, Whole Milk Powder, Lactobacillus Bulgaricus, Streptococcus Thermophilus), Water, Stawberry juice, Sugar, Stabilizer (Pectins), Nature Identical Strawberry Flavor, Acidity Regulator (Citric Acid), Nature Identical Cream Sweet Flavor, Vitamins [A (Retinyl Acetate), D (Cholecalciferol), E (D-Alpha-tocopherol0, B1 (Thiamin Chloride Hydrochloride), B2 (Riboflavin), B3 (Niacinammide), B6 (Pyridoxine Hydrochioride), B12 (Cyanocobalamin), C (Ascorbic Acid), Zinc (Zinc Sulphate), Iodine (Potassium Iodize)], Natural Cotton Candy Flavor, Sweetener (Sucralose), Artificial Color (Ponceau 4 R) ","Calories(112), TotalFat(2g), SatFat(1.3g), TransFat(0g), Cholesterol(0.0083g), Sodium(0.045g), TCarbs(22g), DietFbr(0.5g),  Tsugar(18g), Protein(2.7g), VitA(28%), VitD(45%), VitB1(54%), VitB2(75%), VitB3(64%), VitB6(63%), VitE(25%), VitB12(21%), VitC(48%), Calcium(17%), Iodine(48%), Zinc(30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,DutchMillBlueberryMilk 180-ml,22,"Yoghurt (Fresh Milk, Water, Skim Milk Powder, Whole Milk Powder, Lactobacillus Bulgaricus, Streptococcus Thermophilus), Water, Blueberry juice, Sugar, Stabilizer (Pectins), Acidity Resistor (Citric Acid), Nature Identical Cream Sweet Flavor, Nature Identical Blueberry Flavor, Arfiticial Blackcurrant Flavor, Vitamins [A (Retinyl Acetate), D (Cholecalciferol), E (D-Alpha-tocopherol0, B1 (Thiamin Chloride Hydrochloride), B2 (Riboflavin), B3 (Niacinammide), B6 (Pyridoxine Hydrochioride), B12 (Cyanocobalamin), C (Ascorbic Acid), Zinc (Zinc Sulphate), Iodine (Potassium Iodize)], Natural Cotton Candy Flavor, Sweetener (Sucralose), Artificial Color (Ponceau 4 R, Brilliant Blue FCF) ","Calories(112), TotalFat(2g), SatFat(1.3g), TransFat(0g), Cholesterol(0.0083g), Sodium(0.045g), TCarbs(22g), DietFbr(0.5g),  Tsugar(18g), Protein(2.7g), VitA(28%), VitD(45%), VitB1(54%), VitB2(75%), VitB3(64%), VitB6(63%), VitE(25%), VitB12(21%), VitC(48%), Calcium(17%), Iodine(48%), Zinc(30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,DutchMillMixedBerriesMilk 180-ml,22,"Yoghurt (Fresh Milk, Water, Skim Milk Powder, Whole Milk Powder, Lactobacillus Bulgaricus, Streptococcus Thermophilus), Water, Mixed berries juice (Blueberry, Strawberry, Raspberry), Sugar, Stabilizer (Pectins), Nature Identical Mixed Berries Flavor, Acidity Regulator (Citric Acid), Nature Identical Cream Sweet Flavor, Vitamins [A (Retinyl Acetate), D (Cholecalciferol), E (D-Alpha-tocopherol0, B1 (Thiamin Chloride Hydrochloride), B2 (Riboflavin), B3 (Niacinammide), B6 (Pyridoxine Hydrochioride), B12 (Cyanocobalamin), C (Ascorbic Acid), Zinc (Zinc Sulphate), Iodine (Potassium Iodize)], Natural Cotton Candy Flavor, Sweetener (Sucralose), Artificial Color (Ponceau 4 R) ","Calories(112), TotalFat(2g), SatFat(1.3g), TransFat(0g), Cholesterol(0.0083g), Sodium(0.045g), TCarbs(22g), DietFbr(0.5g),  Tsugar(18g), Protein(2.7g), VitA(28%), VitD(45%), VitB1(54%), VitB2(75%), VitB3(64%), VitB6(63%), VitE(25%), VitB12(21%), VitC(48%), Calcium(17%), Iodine(48%), Zinc(30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,MagnoliaChocolait 1-Liter,113,"Water, Skim Milk Powder, Refined Sugar, Palm Oil, Cocoa Powder, Milk Dat, Microcrystalline Cellulose (E460), Food Stabilizer, Mono-diglycerides (E471), Emulsifier, Carrageenan (E407), Food Stabilizer Carboxymethyl Cellulose (E466), Food Stabilizer Nature Identical and Artificial Flavors, Iodized Salt Sucralose (Sweetener)","Calories(180), TotalFat(4g), SatFat(3g), TransFat(0g), Cholesterol(0.007g), Sodium(0.095g), Potassium(0.462g),  TCarbs(29g), DietFbr(6g),  Tsugar(23g), Protein(7g), VitD(50%), Calcium(45%), Iron(15%), Phosphorus(20%), Magnesium(30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,NestleFreshMilk 1-Liter,111,Made from 100% fresh cow's milk,"Calories(160), TotalFat(8.8g), SatFat(5.6g), TransFat(0.5g), Cholesterol(0.027g), Sodium(0.0875g), TCarbs(11.8g), DietFbr(0g),  Tsugar(11.8g), Protein(8.8g), VitA(0%), VitC(0%), Calcium(45%), Phosphorus(214%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,NestleLowFatMilk 250-ml,40,"Water, Milk Powders (Skimmed Milk, Whole Milk), Emulsifier (Soya Lecithin)","Calories(122), TotalFat(3.7g), SatFat(1.4g), TransFat(0.2g), Cholesterol(0.0154g), Sodium(0.1253g), TCarbs(13.5g), DietFbr(0g),  Tsugar(13.5g), Protein(8.8g), VitA(0%), VitC(0%),  Calcium(36%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,ZestOChoc-OChocolateMilkDrink 250-ml,33,"Water, Whole Milk Powder, Refined Sugar, Milkfat, Cocoa Powder, Carrageenan (Stabilizer), Mono-di-glycerides, (Emulsifier), Iodized Salt, Vanillin, Vitamin Premix (Niacin, Vitamin A, Vitamin D, Vitamin B2, Vitamin B6, Vitamin B1), Natural and Artificial Chocolate Flavors, Permitted Food Colors (Including Tartrazine)","Calories(200), TotalFat(6g), SatFat(4g), TransFat(0g), Cholesterol(0.02g), Sodium(0.17g), TCarbs(29g), DietFbr(0g),  Tsugar(26g), Protein(5g), VitA(40%), VitD(65%),  Calcium(175%), Iron(10%). Phosphorus(25%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,CowheadPureMilk 1-Liter,114,100% Natural Fresh Cow's Milk,"Calories(158), TotalFat(8.5g), SatFat(6.4g), TransFat(0.3g), Cholesterol(0.0319g), Sodium(0.1g), TCarbs(12g), DietFbr(0g),  Tsugar(12g), Protein(8.3g), VitA(0%), VitC(0%), Lactose(12%), Galactose(0%), Calcium(0%), Iron(0%),",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,MagnoliaFreshMilk 1-Liter,113,Made from Pure Fresh Homogenized Cow's Milk,"Calories(160), TotalFat(9g), SatFat(7g), TransFat(0g), Cholesterol(0.035g), Sodium(0.095g), Potassium(0.375g),  TCarbs(12g), DietFbr(0g),  Tsugar(12g), Protein(9g), VitA(21%), VitaB2(71%), VitB12(24%), Zinc(19%), Calcium(43%), Phosphorus(45%), Magnesium(28%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,NestlyChuckieChocolateyBuddy 1-Liter,130,"Water, Skimmed Milk Powder, Sugar, vegetable Oil, Cocoa Powder, Minirals (Calcium, Iron, Xinc), Stabilizers (CMC, Carrageenan, Cellulose gel), Thickener (Modified Starch), Flavors (Milk), Emulsifier (Mono- and Diglycerides of Fatty Acids), Acidiy Regulator (Disodium Phosphate), Vitamins (B1, A D), Sweetener (Sucralose), Caramel Color","Calories(123), TotalFat(4.3g), SatFat(2.2g), TransFat(0.05g), Cholesterol(0.003g), Sodium(0.103g), TCarbs(16g), DietFbr(0.9g),  Tsugar(13.3g), Protein(5g), VitA(15%), VitB1(16%), VitD(30%), Calcium(40%), Phosphorous(35%), Iron(0%), Zinc(15%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
Beverages,RiteNLiteCanPeach 250ml,41,"Carbonated Water, Citric Acid, Natural Flavor, Sweeteners(Acesulfame Potassium, Sucralose), Sodium Benzoate, Sodium Citrate","Calories(0), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.031g), TCarbs(0g), DietFbr(0g), Tsugar(0g), Caffeine(0g), Protein(0g), Potassium(0.06g), VitA(0%), VitB(0%), VitC(0%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,DelMonteMangoJuiceCan 240ml,34,"Water, Mango Puree, Sugar, Citric Acid, Ascorbic Acid, Sodium Carboxymethyl Cellulose, Natural Flavor(Mango), Color(Beta-Carotene)","Calories(130), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.019g), TCarbs(34g), DietFbr(0g), Tsugar(30g), Caffeine(0g), Protein(0g), Potassium(0g), VitA(0%), VitB(0%), VitC(100%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,DMSwtPineApplJuiceCan240ml,34,"Pineapple Juice, Water, Sugar, Ascorbic Acid, Citric Acid, Natural Flavor(Pineapple)","Calories(140), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.01g), TCarbs(34g), DietFbr(0g), Tsugar(29g), Caffeine(0g), Protein(0g), Potassium(0g), VitA(0%), VitB(0%), VitC(100%), Calcium(2%), Iron(2%), Magnessium(6%), Zinc(2%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,DM100%PineApplJuiceCan240ml,34,"Pineapple Juice, Ascorbic Acid, Vitamin A, Vitamin E","Calories(120), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.005g), TCarbs(29g), DietFbr(0g), Tsugar(23g), Caffeine(0g), Protein(0g), Potassium(0g), VitA(18%), VitB(0%), VitC(100%), VitE(18%), Calcium(4%), Iron(6%), Magnessium(10%), Zinc(4%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,CobraEnergyDrinkBerryBlast 350-ml,24,"Carbonated Water, Sugar, Acidity Regulators (Citric Acid and Sodium Citrate), Maltodextrin, Taurine, Caffeine (131mg), Natural, Nature-Identical and Artificial Flavors, Sweeteners (Sucralose and Acesulfame Potassium), Sodium Benzoate as Preservative, Artifical Colors, Inositol, Ginseng Powder, Vitamins and Minerals (Vitamin B3, Zinc, Sulfame, Vitamin B6, Vitamin D3 and Vitamin B12)","Calories(85), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.05g), TCarbs(0.021g), DietFbr(0g), Tsugar(0.021g), Caffeine(0g), Protein(0g), Potassium(0g), VitA(0%), VitB(0%), VitC(0%), VitE(18%), Calcium(0%), Iron(0%), Magnessium(10%), Zinc(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
Beverages,CobraEnergyPlusSmart 350-ml,24,"Carbonated Water, Sugar, Acidity, Regulators Citric Acid and Sodium Citrate), Natural and Nature-Identical Flavors, Taurine (100mg), Caffeine (131mg), Sweeteners (Sucralose and Acesulfame Potassium), Sodium Benzoate as Preservative, Inositol Powder, Vitamins and Nimerals (Vitamins B3, Zinc Sulfate, Vitamin B1, Vitamin B6, Vitamin D3, and Vitamin B12), and Artificial Color (Tartrazine)","Calories(90), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.05g), TCarbs(23g), DietFbr(0g), Tsugar(23g), Caffeine(0g), Protein(0g), Potassium(0g), VitA(0%), VitB(0%), VitC(0%), VitE(0%), Calcium(0%), Iron(0%), Magnessium(10%), Zinc(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
Beverages,CobraEnergyDrink 320-ml,24,"Carbonated water, Sugar, Acidity regulators (Citric Acid and Sodium Citrate), Taurine, Caffeine (131mg), Natural and Artificial Flavors, Sweeteners (Sucralose and Acesulfame Potassium), Sodium Benzoate as Preservative, Artificial Colors (Including Tartrazine), Inositol, Ginseng Powder, Vitamins and MInerals (Vitamin B3, Zinc Sulfate, Vitamin B1, Vitamin B6, Vitamin D3, and Vitamin B12)","Calories(90), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0g), Sodium(0.05g), TCarbs(23g), DietFbr(0g), Tsugar(23g), Caffeine(0g), Protein(0g), Potassium(0g), VitA(0%), VitB(0%), VitC(0%), VitE(0%), Calcium(0%), Iron(0%), Magnessium(10%), Zinc(0%) Thiamine Hydrochloride (Vit.B1 120%), Zinc (100%), Cholecalciferol(100%), Niacinamide(50%), Pyridoxine Hydrochloride (70%), Cyanocobalamin (35%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
Beverages,SFCBioSprklClmnsiCan 350-ml,69,"Fructose Syrup, Calamansi Juice, Carbon Dioxide, Citric Acid, Artificial Flavor(Calamansi), Sodium Benzoate, Sucralose, Water","Calories(130), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(25mg), TCarbs(33g), DietFbr(0g),  Tsugar(32g), Caffeine(0mg), Protein(0g), VitA(0%), VitB(0%), VitC(0%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,SFCBioSprklMlnCan 350-ml,69,"Fructose Syrup, Refined Sugar, Melon Concentrated, Carbon Dioxide, Refined Salt, Natural Flavor(Melon), Artificial Flavor(Citrus), Edible Dyes(Mixed Green), Citric Acid, Ascorbic Acid, Water","Calories(190), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(25mg), TCarbs(47g), DietFbr(0g),  Tsugar(40g), Caffeine(0mg), Protein(0g), VitA(0%), VitB(0%), VitC(0%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,SFCBioSprklPlumCan 350-ml,69,"Sugar, Plum Concentrate, Artificial Flavor (Plum), Carbon Dioxide, Citric Acid, Sodium Citrate, Ascorbic Acid, Color (E129), Water","Calories(190), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(25mg), TCarbs(13.4g), DietFbr(0g),  Tsugar(11g), Caffeine(0mg), Protein(0g), VitA(0%), VitB(0%), VitC(0%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,SFCBioSprklMangoCan 350-ml,69,"Fructose Syrup, Refined Sugar, Mango Concentrate, Skim Milk Powder,  Carbonic Acid, Citric Acid (E330), Artificial Flavor (Mango), Preservative (Sodium Benzoate), Malic Acid, Carotene, Soluble Soy Polysaccharide, Water ","Calories(150), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(50mg), TCarbs(13.4g), DietFbr(0g),  Tsugar(12.3g), Caffeine(0mg), Protein(2.9g), VitA(0%), VitB(0%), VitC(0%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,SFCBioSprklWMlnCan 350-ml,69,"Fructose Syrup, Watermelon Extract, Carbon Dioxide, Erithritol, Artificial Flavor (Watermelon, Lemon), Sodium Benzoate, Citric Acid, DL-Malic Acid, Sodium Citrate, Sucralose, Water","Calories(106), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(45mg), TCarbs(26g), DietFbr(0g),  Tsugar(19g), Caffeine(0mg), Protein(0.1g), VitA(0%), VitB(0%), VitC(0%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,WelchsWhtGrpCan 355-ml,69,"White Grape Juice, Sparkling Water, Ascorbic Acid, Preservative(Potassium Metabisulfate), Citric Acid","Calories(160), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(45mg), TCarbs(39g), DietFbr(0g),  Tsugar(38g), Caffeine(0mg), Protein(0g), VitA(0%), VitB(0%), VitC(0%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Beverages,C2Lemon 500-ml,38,"Purified Water, Refined Green Tea Leaves, Cane Sugar, Citric Acid, Sodium Citrate, Malic Acid, Artificial Flavor(Lemon), Sweetener(Sucralose), Caramel Color","Calories(40), TotalFat(0.5g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(45mg), TCarbs(10g), DietFbr(0g),  Tsugar(10g), Caffeine(0mg), Protein(0g), VitA(0%), VitB(0%), VitC(25%), Calcium(0%), Iron(0%), Zinc(0%)","Diabetes, Hypertension",,,,,,,,,,,,,,,,,,,,
Beverages,C2ClsscGrnTea 500-ml ,38,"Purified Water, Refined Green Tea Leaves, Cane Sugar, High Fructose Corn Syrup, Caramel Color","Calories(35), TotalFat(0.5g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(0mg), TCarbs(8g), DietFbr(0g),  Tsugar(8g), Caffeine(0mg), Protein(0g), VitA(0%), VitB(0%), VitC(40%), Calcium(0%), Iron(4%), Zinc(0%)","Diabetes, Hypertension",,,,,,,,,,,,,,,,,,,,
Beverages,C2Raspberry 355-ml,27,"Black Tea, Raspberry Flavor, Natural Berry Flavor","Calories(45), TotalFat(0g), SatFat(0g), TransFat(0g), Cholesterol(0mg), Sodium(25mg), TCarbs(11g), DietFbr(0g),  Tsugar(10g), Caffeine(0mg), Protein(0g), VitA(0%), VitB(0%), VitC(8%), Calcium(0%), Iron(0%), Zinc(0%)","Diabetes, Hypertension",,,,,,,,,,,,,,,,,,,,
